iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
9646,32.33,26.6762,20.6493,20.4930,0.4737,1.0e-04,,,5.5
9647,29.84,24.1695,20.2112,20.6308,0.4769,1.0e-04,,,5.5
9648,30.53,24.7629,20.9626,20.6526,0.4876,1.0e-04,,,5.5
9649,31.40,25.4887,19.5602,20.6030,0.4969,1.0e-04,,,5.5
9650,33.27,27.3586,20.8966,20.7771,0.4774,1.0e-04,32.24,0.25,5.5
9651,31.64,25.9027,21.6814,21.0089,0.4656,1.0e-04,,,5.5
9652,31.98,26.2039,21.0238,20.9576,0.4834,1.0e-04,,,5.5
9653,31.92,26.0668,20.6455,20.9731,0.4739,1.0e-04,,,5.5
9654,31.46,25.6637,20.8461,20.9518,0.4928,1.0e-04,,,5.5
9655,31.82,25.8727,21.9041,21.3757,0.5007,1.0e-04,,,5.5
9656,31.61,25.5781,21.5431,21.3725,0.4992,1.0e-04,,,5.5
9657,32.49,26.5117,21.0182,21.0795,0.4992,1.0e-04,,,5.5
9658,31.20,25.4004,20.0185,20.9876,0.4805,1.0e-04,,,5.5
9659,31.94,26.1984,21.0873,20.7926,0.4834,1.0e-04,,,5.5
9660,30.85,25.0438,21.5063,21.0465,0.4881,1.0e-04,32.33,0.29,5.5
9661,31.36,25.4531,20.4953,20.6388,0.4860,1.0e-04,,,5.5
9662,31.09,25.2746,20.4151,20.6769,0.4851,1.0e-04,,,5.5
9663,31.60,25.8996,20.6645,21.1357,0.4817,1.0e-04,,,5.5
9664,31.41,25.5582,22.1616,21.2371,0.4947,1.0e-04,,,5.5
9665,31.48,25.6445,21.9799,21.3074,0.4779,1.0e-04,,,5.5
9666,30.47,24.7234,20.0639,20.6961,0.4866,1.0e-04,,,5.5
9667,31.40,25.5230,21.7233,20.8535,0.4853,1.0e-04,,,5.5
9668,32.09,26.2828,19.7727,20.7033,0.4684,1.0e-04,,,5.5
9669,32.06,26.2164,20.1025,20.5087,0.4872,1.0e-04,,,5.5
9670,29.71,24.1648,21.0974,20.8968,0.4788,1.0e-04,32.31,0.28,5.4
9671,32.27,26.3609,20.0795,20.7387,0.4941,1.0e-04,,,5.5
9672,31.56,25.6340,20.8848,21.0503,0.5035,1.0e-04,,,5.5
9673,30.51,24.6734,20.5981,20.8872,0.4921,1.0e-04,,,5.5
9674,31.66,25.9574,21.2270,21.0049,0.4645,1.0e-04,,,5.5
9675,31.07,25.4113,21.3117,21.1633,0.4735,1.0e-04,,,5.5
9676,31.02,25.3098,20.2764,20.8344,0.4769,1.0e-04,,,5.5
9677,31.36,25.6461,22.3223,20.8674,0.4821,1.0e-04,,,5.5
9678,31.66,25.9602,21.8267,20.7574,0.4685,1.0e-04,,,5.5
9679,30.55,24.7766,21.7333,21.1569,0.4871,1.0e-04,,,5.5
9680,32.26,26.3887,20.3250,20.5847,0.4758,1.0e-04,32.45,0.26,5.5
9681,31.88,26.0539,20.6937,20.6874,0.4805,1.0e-04,,,5.5
9682,31.38,25.5223,20.4871,20.5065,0.4913,1.0e-04,,,5.5
9683,32.35,26.3875,20.6573,20.7597,0.4978,1.0e-04,,,5.5
9684,31.18,25.3012,19.7806,20.8059,0.4888,1.0e-04,,,5.5
9685,31.09,25.2227,20.9265,20.7951,0.4946,1.0e-04,,,5.5
9686,31.53,25.7699,20.8848,20.9917,0.4818,1.0e-04,,,5.5
9687,31.74,25.9996,21.3720,20.7153,0.4750,1.0e-04,,,5.5
9688,31.56,25.9371,21.4085,20.7997,0.4526,1.0e-04,,,5.5
9689,31.10,25.6176,21.1189,21.0437,0.4484,1.0e-04,,,5.5
9690,30.56,25.2262,21.5312,21.1869,0.4338,1.0e-04,31.48,0.22,5.5
9691,31.29,25.6879,22.0345,21.2416,0.4565,1.0e-04,,,5.5
9692,31.23,25.5980,22.9751,21.5060,0.4637,1.0e-04,,,5.5
9693,30.50,24.8559,22.1795,21.2259,0.4844,1.0e-04,,,5.5
9694,30.99,25.1930,20.2402,20.7857,0.4797,1.0e-04,,,5.5
9695,31.62,25.8719,21.9375,21.0992,0.4765,1.0e-04,,,5.5
9696,31.36,25.7367,20.6202,20.7116,0.4563,1.0e-04,,,5.5
9697,32.49,26.7859,20.2075,20.6993,0.4651,1.0e-04,,,5.5
9698,31.39,25.6816,21.7240,20.8971,0.4782,1.0e-04,,,5.5
9699,31.17,25.4145,21.2328,20.7686,0.4786,1.0e-04,,,5.5
9700,31.08,25.5930,20.9480,20.9402,0.4575,1.0e-04,31.40,0.22,5.5
9701,30.78,25.1871,22.0848,21.1326,0.4683,1.0e-04,,,5.5
9702,31.26,25.6688,22.1052,21.2968,0.4640,1.0e-04,,,5.5
9703,31.31,25.5504,22.1285,21.6368,0.4902,1.0e-04,,,5.5
9704,32.34,26.4555,21.9037,21.1677,0.4913,1.0e-04,,,5.5
9705,30.23,24.4895,20.5015,21.3268,0.4867,1.0e-04,,,5.5
9706,30.71,25.1027,21.4645,21.1911,0.4800,1.0e-04,,,5.5
9707,31.58,25.9340,21.9436,21.5546,0.4736,1.0e-04,,,5.5
9708,31.36,25.7434,21.6313,21.1404,0.4692,1.0e-04,,,5.5
9709,31.82,26.1375,21.4151,20.9956,0.4667,1.0e-04,,,5.5
9710,30.83,25.3016,21.7366,21.0839,0.4551,1.0e-04,31.53,0.20,5.5
9711,31.48,25.9441,21.9136,21.2178,0.4499,1.0e-04,,,5.5
9712,31.70,26.0754,22.2499,20.9920,0.4588,1.0e-04,,,5.5
9713,31.75,26.3152,21.7276,20.8836,0.4368,1.0e-04,,,5.5
9714,31.55,26.0617,21.0853,20.9808,0.4421,1.0e-04,,,5.5
9715,31.30,25.7313,21.0335,21.0522,0.4549,1.0e-04,,,5.5
9716,31.19,25.7035,21.6708,21.2153,0.4487,1.0e-04,,,5.5
9717,30.72,25.3461,21.4793,21.2446,0.4405,1.0e-04,,,5.5
9718,30.94,25.5922,21.1682,21.2098,0.4339,1.0e-04,,,5.5
9719,31.36,25.9227,21.9934,21.3866,0.4399,1.0e-04,,,5.5
9720,31.55,26.0047,22.1962,21.2606,0.4548,1.0e-04,31.37,0.22,5.5
9721,30.38,24.8965,20.6752,20.8538,0.4481,1.0e-04,,,5.5
9722,30.96,25.3156,21.2951,21.2690,0.4715,1.0e-04,,,5.5
9723,30.56,24.8926,21.0270,21.2505,0.4853,1.0e-04,,,5.5
9724,32.62,26.7852,21.4970,21.1013,0.4891,1.0e-04,,,5.5
9725,30.85,24.8672,19.6733,20.6135,0.5009,1.0e-04,,,5.5
9726,29.97,24.2262,19.0958,20.5372,0.4841,1.0e-04,,,5.5
9727,31.71,25.7898,20.2760,20.3540,0.4973,1.0e-04,,,5.5
9728,30.75,24.9383,19.3057,20.2687,0.4906,1.0e-04,,,5.5
9729,31.08,25.4012,19.9086,20.3696,0.4745,1.0e-04,,,5.5
9730,31.38,25.6020,20.8428,20.3684,0.4646,1.0e-04,31.14,0.25,5.5
9731,32.53,26.7785,20.4373,20.5814,0.4773,1.0e-04,,,5.5
9732,32.07,26.2125,20.2794,20.4649,0.4806,1.0e-04,,,5.5
9733,31.68,25.8270,19.7980,20.2033,0.4776,1.0e-04,,,5.5
9734,31.94,25.9719,19.8946,20.4075,0.5023,1.0e-04,,,5.5
9735,30.96,25.0750,20.1371,20.6465,0.4972,1.0e-04,,,5.5
9736,31.39,25.2875,20.3054,20.5740,0.5108,1.0e-04,,,5.5
9737,31.34,25.4578,21.9366,21.3056,0.4895,1.0e-04,,,5.5
9738,32.87,27.0113,23.0957,21.8156,0.4792,1.0e-04,,,5.5
9739,31.03,25.2332,22.4218,21.7112,0.4825,1.0e-04,,,5.5
9740,30.90,25.1043,21.6320,21.2254,0.4865,1.0e-04,31.76,0.26,5.5
9741,30.94,25.2488,20.1784,20.7407,0.4805,1.0e-04,,,5.5
9742,31.04,25.2793,21.0136,21.1438,0.4781,1.0e-04,,,5.5
9743,31.94,26.0664,22.5250,21.2504,0.4884,1.0e-04,,,5.5
9744,31.81,26.0457,22.2936,21.2704,0.4672,1.0e-04,,,5.5
9745,31.24,25.4965,20.9109,21.2900,0.4738,1.0e-04,,,5.5
9746,31.95,26.2207,21.7100,21.3204,0.4677,1.0e-04,,,5.5
9747,31.54,25.8125,21.7426,21.3487,0.4776,1.0e-04,,,5.5
9748,31.44,25.5832,21.3966,21.3802,0.4853,1.0e-04,,,5.5
9749,31.61,25.9203,21.9486,21.1900,0.4758,1.0e-04,,,5.5
9750,32.43,26.5672,22.7891,21.6803,0.4754,1.0e-04,31.83,0.28,5.5
9751,31.04,25.2000,21.2041,21.0550,0.4845,1.0e-04,,,5.5
9752,30.49,24.7164,21.1404,21.4637,0.4898,1.0e-04,,,5.5
9753,30.90,25.1738,20.6729,20.9479,0.4761,1.0e-04,,,5.5
9754,32.17,26.4395,20.5103,20.9897,0.4694,1.0e-04,,,5.5
9755,31.79,25.9449,22.1965,21.0031,0.4911,1.0e-04,,,5.5
9756,32.07,26.2855,22.2215,20.8618,0.4765,1.0e-04,,,5.5
9757,31.88,26.2285,21.4252,21.3199,0.4702,1.0e-04,,,5.5
9758,31.96,26.1938,20.9536,21.1692,0.4673,1.0e-04,,,5.5
9759,31.07,25.4242,20.2401,21.0436,0.4614,1.0e-04,,,5.5
9760,30.96,25.4207,21.0699,20.6297,0.4587,1.0e-04,31.74,0.25,5.5
9761,31.86,26.2043,18.7250,20.4927,0.4561,1.0e-04,,,5.5
9762,33.11,27.3051,21.4984,20.7015,0.4780,1.0e-04,,,5.5
9763,30.20,24.4453,20.2874,20.8940,0.4866,1.0e-04,,,5.5
9764,30.93,25.0738,20.2171,20.8775,0.4875,1.0e-04,,,5.5
9765,31.56,25.5488,20.2676,20.7514,0.5071,1.0e-04,,,5.5
9766,31.62,25.7410,20.4805,20.6132,0.4870,1.0e-04,,,5.5
9767,33.38,27.5410,21.5575,20.6780,0.4735,1.0e-04,,,5.6
9768,31.52,25.6883,20.0974,20.9865,0.4868,1.0e-04,,,5.5
9769,31.28,25.4711,20.9470,21.1579,0.4940,1.0e-04,,,5.5
9770,30.76,24.8492,20.0998,20.7618,0.5030,1.0e-04,32.88,0.34,5.5
9771,31.01,24.9941,20.2150,20.6498,0.5068,1.0e-04,,,5.5
9772,30.49,24.5742,20.2664,20.8892,0.5002,1.0e-04,,,5.5
9773,31.23,25.2199,20.5055,20.5512,0.4925,1.0e-04,,,5.5
9774,31.67,25.7832,20.9637,20.3811,0.4920,1.0e-04,,,5.5
9775,30.46,24.7492,20.8733,20.5275,0.4897,1.0e-04,,,5.5
9776,30.22,24.3406,21.3111,21.1084,0.4976,1.0e-04,,,5.5
9777,31.73,25.7020,20.1256,20.8474,0.4990,1.0e-04,,,5.5
9778,31.13,25.2871,21.9425,21.0457,0.4858,1.0e-04,,,5.5
9779,31.74,26.0746,21.6551,21.1291,0.4682,1.0e-04,,,5.5
9780,31.05,25.3184,21.1641,21.0879,0.4750,1.0e-04,32.38,0.27,5.5
9781,31.20,25.4078,21.0847,20.9611,0.4860,1.0e-04,,,5.5
9782,32.80,26.9273,20.7513,20.5724,0.4859,1.0e-04,,,5.5
9783,32.14,26.2820,20.7011,20.9977,0.4811,1.0e-04,,,5.5
9784,31.44,25.7922,21.0343,20.8840,0.4727,1.0e-04,,,5.5
9785,30.83,25.3645,22.4125,21.5136,0.4457,1.0e-04,,,5.5
9786,31.91,26.1668,21.9483,21.2648,0.4827,1.0e-04,,,5.5
9787,31.64,26.0000,21.5045,21.4039,0.4636,1.0e-04,,,5.5
9788,31.42,25.7988,21.8732,21.0871,0.4694,1.0e-04,,,5.5
9789,31.06,25.4352,21.7535,21.0957,0.4728,1.0e-04,,,5.5
9790,30.80,25.2617,22.6274,21.6084,0.4636,1.0e-04,29.80,0.17,5.5
9791,31.68,26.3477,22.3861,21.4160,0.4371,1.0e-04,,,5.5
9792,31.47,26.0152,22.8964,21.5372,0.4372,1.0e-04,,,5.5
9793,30.59,25.2637,21.5238,21.2238,0.4526,1.0e-04,,,5.5
9794,31.62,26.0586,21.4736,21.1410,0.4615,1.0e-04,,,5.5
9795,32.59,26.8488,23.3923,21.0702,0.4772,1.0e-04,,,5.5
9796,31.38,25.7922,21.5852,20.9555,0.4647,1.0e-04,,,5.5
9797,31.36,25.6535,20.9814,20.7755,0.4642,1.0e-04,,,5.5
9798,31.62,26.0563,20.8761,20.9054,0.4637,1.0e-04,,,5.5
9799,31.32,25.8219,21.4078,20.8763,0.4580,1.0e-04,,,5.5
9800,31.02,25.5598,22.4976,21.0617,0.4634,1.0e-04,32.31,0.27,5.5
9801,32.11,26.2918,21.4893,21.0319,0.4764,1.0e-04,,,5.5
9802,29.95,24.2512,20.5428,21.2300,0.4739,1.0e-04,,,5.5
9803,30.78,25.0035,20.1602,21.0041,0.4861,1.0e-04,,,5.5
9804,31.58,25.9180,23.2593,21.2351,0.4659,1.0e-04,,,5.5
9805,31.44,25.6238,20.3643,20.7912,0.4833,1.0e-04,,,5.5
9806,31.08,25.4160,20.5606,21.0710,0.4754,1.0e-04,,,5.5
9807,32.12,26.2906,22.3459,21.0260,0.4840,1.0e-04,,,5.5
9808,31.41,25.8234,21.8667,21.0983,0.4557,1.0e-04,,,5.5
9809,30.30,24.8711,21.1164,21.1257,0.4506,1.0e-04,,,5.5
9810,30.76,25.3980,20.5748,21.0305,0.4439,1.0e-04,30.80,0.20,5.5
9811,31.27,25.8289,21.1544,20.9846,0.4369,1.0e-04,,,5.5
9812,31.32,25.8324,21.9997,21.1603,0.4535,1.0e-04,,,5.5
9813,31.85,26.4066,21.3019,21.3080,0.4496,1.0e-04,,,5.5
9814,30.48,25.0441,21.0685,21.1618,0.4447,1.0e-04,,,5.5
9815,30.66,25.1500,20.6797,21.1076,0.4615,1.0e-04,,,5.5
9816,32.50,26.6730,22.5894,21.1554,0.4740,1.0e-04,,,5.5
9817,31.45,25.6953,20.8235,21.0352,0.4856,1.0e-04,,,5.5
9818,31.60,25.7199,20.7260,20.7058,0.4961,1.0e-04,,,5.5
9819,31.15,25.2504,19.9183,20.4170,0.4893,1.0e-04,,,5.5
9820,32.02,26.2156,20.5138,20.7805,0.4771,1.0e-04,32.03,0.27,5.5
9821,32.46,26.5859,22.0778,20.9908,0.4813,1.0e-04,,,5.5
9822,32.17,26.2687,22.6138,21.4708,0.4906,1.0e-04,,,5.5
9823,30.50,24.5547,20.5379,21.0213,0.4974,1.0e-04,,,5.5
9824,30.81,24.9691,21.2109,20.8806,0.4885,1.0e-04,,,5.5
9825,30.17,24.2641,20.5957,20.8335,0.4971,1.0e-04,,,5.5
9826,30.51,24.8535,19.4777,20.3086,0.4853,1.0e-04,,,5.5
9827,32.14,26.2777,20.5117,20.5398,0.4812,1.0e-04,,,5.5
9828,31.81,26.0297,19.8940,20.6330,0.4794,1.0e-04,,,5.5
9829,32.32,26.4277,21.5878,20.6115,0.4731,1.0e-04,,,5.5
9830,31.48,25.5738,20.7038,20.5675,0.4844,1.0e-04,31.29,0.26,5.5
9831,31.53,25.8129,20.4522,20.8679,0.4767,1.0e-04,,,5.5
9832,30.72,25.1551,21.7599,20.9253,0.4666,1.0e-04,,,5.5
9833,31.81,26.0230,21.5220,20.9051,0.4799,1.0e-04,,,5.5
9834,31.75,25.8586,20.6607,20.8600,0.4821,1.0e-04,,,5.5
9835,32.60,26.7422,21.6106,21.1649,0.4843,1.0e-04,,,5.5
9836,31.07,25.1984,21.2985,21.5406,0.4856,1.0e-04,,,5.5
9837,31.29,25.4539,20.7758,21.0905,0.4767,1.0e-04,,,5.5
9838,31.04,25.0371,19.8026,20.8423,0.4942,1.0e-04,,,5.5
9839,30.50,24.6000,21.1719,20.9147,0.4954,1.0e-04,,,5.5
9840,31.13,25.4227,19.7951,20.8956,0.4752,1.0e-04,31.63,0.25,5.5
9841,31.03,25.3570,20.9545,20.8934,0.4563,1.0e-04,,,5.5
9842,32.18,26.4699,21.1561,20.7107,0.4501,1.0e-04,,,5.5
9843,30.79,25.2406,20.9097,20.8164,0.4629,1.0e-04,,,5.5
9844,30.24,24.6086,19.7455,20.8008,0.4790,1.0e-04,,,5.5
9845,31.00,25.3824,21.7581,21.4374,0.4647,1.0e-04,,,5.5
9846,30.84,25.3109,20.9048,21.1551,0.4459,1.0e-04,,,5.5
9847,32.09,26.4555,22.0868,21.3049,0.4593,1.0e-04,,,5.5
9848,31.83,26.0480,20.3685,20.6828,0.4696,1.0e-04,,,5.5
9849,31.54,25.8629,21.4395,21.0011,0.4741,1.0e-04,,,5.5
9850,31.72,26.0402,22.4183,21.0463,0.4620,1.0e-04,32.63,0.27,5.5
9851,31.32,25.5250,21.3527,20.9634,0.4834,1.0e-04,,,5.5
9852,32.29,26.4434,21.8614,20.8691,0.4904,1.0e-04,,,5.5
9853,31.07,25.1480,19.8093,20.6307,0.4931,1.0e-04,,,5.5
9854,32.07,26.1195,20.1004,20.6347,0.4899,1.0e-04,,,5.5
9855,31.41,25.7023,20.8666,20.7630,0.4706,1.0e-04,,,5.5
9856,31.15,25.5789,21.1270,20.9277,0.4645,1.0e-04,,,5.5
9857,31.33,25.7199,20.7998,21.2247,0.4688,1.0e-04,,,5.5
9858,31.71,26.1488,21.5858,21.3822,0.4402,1.0e-04,,,5.5
9859,30.94,25.4055,23.0383,21.3975,0.4533,1.0e-04,,,5.5
9860,32.11,26.3023,21.8497,21.2788,0.4758,1.0e-04,32.12,0.25,5.5
9861,31.88,26.1926,21.4863,21.2386,0.4647,1.0e-04,,,5.5
9862,31.87,26.2805,21.0596,21.2967,0.4471,1.0e-04,,,5.5
9863,31.76,26.3512,22.5131,21.4836,0.4399,1.0e-04,,,5.5
9864,31.99,26.5227,22.8490,21.4203,0.4456,1.0e-04,,,5.5
9865,31.35,25.7117,21.7426,21.2391,0.4665,1.0e-04,,,5.5
9866,31.08,25.5230,22.3325,20.9919,0.4620,1.0e-04,,,5.5
9867,32.94,27.0828,21.7938,21.2076,0.4773,1.0e-04,,,5.5
9868,32.48,26.4727,21.0431,21.1503,0.4957,1.0e-04,,,5.5
9869,31.30,25.3195,20.8632,20.9416,0.5043,1.0e-04,,,5.5
9870,31.89,25.8891,20.6940,20.7349,0.4977,1.0e-04,32.82,0.32,5.5
9871,30.54,24.6387,21.1025,21.3057,0.5006,1.0e-04,,,5.5
9872,30.99,25.1742,21.2592,20.9972,0.4898,1.0e-04,,,5.5
9873,31.15,25.4383,20.6460,20.6663,0.4755,1.0e-04,,,5.5
9874,30.74,25.0762,20.6365,20.6224,0.4723,1.0e-04,,,5.5
9875,30.54,24.9852,19.7978,20.9435,0.4706,1.0e-04,,,5.5
9876,31.58,25.8496,21.1108,20.8588,0.4676,1.0e-04,,,5.5
9877,31.48,25.9516,21.0479,20.9436,0.4674,1.0e-04,,,5.5
9878,31.72,26.0051,20.4996,20.8489,0.4701,1.0e-04,,,5.5
9879,32.19,26.4371,22.4668,21.0645,0.4687,1.0e-04,,,5.5
9880,31.61,25.8848,20.3246,20.7172,0.4729,1.0e-04,32.07,0.21,5.5
9881,31.60,26.0543,21.0442,20.8595,0.4593,1.0e-04,,,5.5
9882,32.32,26.7977,20.7263,20.7391,0.4528,1.0e-04,,,5.5
9883,30.94,25.3164,22.0032,21.2597,0.4717,1.0e-04,,,5.5
9884,32.31,26.6816,22.2256,21.0475,0.4570,1.0e-04,,,5.5
9885,31.35,25.6098,21.3156,21.1243,0.4727,1.0e-04,,,5.5
9886,31.35,25.7258,20.5560,20.9299,0.4662,1.0e-04,,,5.5
9887,31.16,25.4215,20.0116,20.8970,0.4631,1.0e-04,,,5.5
9888,32.32,26.6930,20.9687,21.0267,0.4550,1.0e-04,,,5.5
9889,30.71,25.2223,20.6520,20.5741,0.4576,1.0e-04,,,5.5
9890,32.13,26.4988,20.2587,20.7563,0.4590,1.0e-04,31.36,0.21,5.5
9891,31.79,26.2414,21.9725,21.4013,0.4431,1.0e-04,,,5.5
9892,31.54,25.9098,21.0213,21.5729,0.4493,1.0e-04,,,5.5
9893,30.87,25.3055,21.9080,21.1525,0.4630,1.0e-04,,,5.5
9894,33.09,27.1406,21.2318,20.8361,0.4941,1.0e-04,,,5.6
9895,32.06,26.2168,20.4882,21.0205,0.4857,1.0e-04,,,5.5
9896,31.76,25.8805,19.8425,20.6879,0.4829,1.0e-04,,,5.5
9897,32.95,27.1645,21.0834,20.6386,0.4645,1.0e-04,,,5.5
9898,32.71,27.0547,21.4537,20.8682,0.4529,1.0e-04,,,5.5
9899,32.29,26.7594,21.0587,21.0263,0.4541,1.0e-04,,,5.5
9900,31.95,26.4523,21.8219,21.2550,0.4386,1.0e-04,31.91,0.23,5.5
9901,31.13,25.4402,21.1489,21.0692,0.4675,1.0e-04,,,5.5
9902,31.06,25.3672,20.3692,20.7472,0.4847,1.0e-04,,,5.5
9903,32.02,26.2383,20.7616,20.8879,0.4757,1.0e-04,,,5.5
9904,32.94,26.9348,21.4502,21.1685,0.4921,1.0e-04,,,5.5
9905,30.87,25.0734,21.7208,21.3462,0.4847,1.0e-04,,,5.5
9906,31.57,25.7469,21.1806,21.2518,0.4771,1.0e-04,,,5.5
9907,31.76,25.8504,21.3696,20.7539,0.5018,1.0e-04,,,5.5
9908,30.72,24.8414,20.6229,20.9587,0.4943,1.0e-04,,,5.5
9909,30.92,25.1035,19.8373,20.6034,0.4919,1.0e-04,,,5.5
9910,30.76,24.7852,18.9607,20.5636,0.5035,1.0e-04,32.79,0.36,5.5
9911,29.78,23.8059,19.3770,20.4227,0.5068,1.0e-04,,,5.4
9912,31.79,25.7586,20.2330,20.3173,0.4999,1.0e-04,,,5.5
9913,32.13,26.0852,19.8392,20.4621,0.4949,1.0e-04,,,5.5
9914,31.16,25.3785,19.4596,20.2558,0.4845,1.0e-04,,,5.5
9915,29.95,24.1289,19.5337,20.3900,0.4908,1.0e-04,,,5.5
9916,31.41,25.6227,21.0499,20.5471,0.4860,1.0e-04,,,5.5
9917,30.41,24.5691,19.8764,20.5406,0.4976,1.0e-04,,,5.5
9918,30.96,25.2875,20.3008,20.7632,0.4792,1.0e-04,,,5.5
9919,32.14,26.3457,20.7413,20.9957,0.4790,1.0e-04,,,5.5
9920,31.66,25.8941,21.0260,20.9062,0.4779,1.0e-04,31.92,0.23,5.5
9921,30.92,25.3445,21.0911,21.0640,0.4619,1.0e-04,,,5.5
9922,31.86,26.2992,22.6383,21.1932,0.4551,1.0e-04,,,5.5
9923,31.10,25.5672,21.9121,21.0754,0.4602,1.0e-04,,,5.5
9924,31.12,25.4672,20.7268,20.9835,0.4583,1.0e-04,,,5.5
9925,31.93,26.2824,21.9531,21.0676,0.4579,1.0e-04,,,5.5
9926,31.86,26.2824,20.2766,21.0087,0.4518,1.0e-04,,,5.5
9927,31.05,25.5789,21.9481,21.0704,0.4426,1.0e-04,,,5.5
9928,31.59,26.2332,21.3540,20.9990,0.4183,1.0e-04,,,5.5
9929,31.28,25.7441,22.2265,21.6786,0.4556,1.0e-04,,,5.5
9930,31.40,25.8918,22.7910,21.4453,0.4503,1.0e-04,30.61,0.20,5.5
9931,31.19,25.6820,21.1743,21.1072,0.4547,1.0e-04,,,5.5
9932,31.38,25.9457,21.3904,20.9988,0.4383,1.0e-04,,,5.5
9933,31.79,26.2941,21.3686,21.0430,0.4363,1.0e-04,,,5.5
9934,31.36,25.7555,20.1756,20.8789,0.4641,1.0e-04,,,5.5
9935,30.89,25.4332,20.9154,20.4283,0.4508,1.0e-04,,,5.5
9936,31.43,25.9582,20.9874,20.7252,0.4462,1.0e-04,,,5.5
9937,30.06,24.5648,20.4373,20.8806,0.4518,1.0e-04,,,5.5
9938,31.88,26.1852,20.2998,20.5519,0.4595,1.0e-04,,,5.5
9939,31.82,26.0863,20.5904,20.4853,0.4563,1.0e-04,,,5.5
9940,31.75,25.9574,20.9526,20.6768,0.4696,1.0e-04,32.00,0.24,5.5
9941,30.80,25.2523,21.4080,20.5675,0.4632,1.0e-04,,,5.5
9942,31.05,25.5566,22.8348,21.0432,0.4508,1.0e-04,,,5.5
9943,31.61,26.1473,20.6266,21.1891,0.4404,1.0e-04,,,5.5
9944,31.75,26.2980,20.8909,21.1155,0.4328,1.0e-04,,,5.5
9945,31.05,25.6965,21.2258,20.6892,0.4208,1.0e-04,,,5.5
9946,31.08,25.6793,21.2850,20.7661,0.4379,1.0e-04,,,5.5
9947,31.58,26.0395,20.0368,20.8284,0.4431,1.0e-04,,,5.5
9948,30.74,25.4422,21.9930,21.3477,0.4265,1.0e-04,,,5.5
9949,30.65,25.3340,22.5772,21.2256,0.4286,1.0e-04,,,5.5
9950,31.14,25.7480,21.4872,20.9988,0.4182,1.0e-04,28.23,0.15,5.5
9951,30.71,25.5305,21.5354,21.2245,0.4123,1.0e-04,,,5.4
9952,30.85,25.7680,21.4375,21.0196,0.3870,1.0e-04,,,5.5
9953,30.74,25.6461,21.5262,21.1868,0.4013,1.0e-04,,,5.5
9954,30.72,25.5336,22.0291,21.3509,0.4225,1.0e-04,,,5.5
9955,30.30,25.0871,22.4575,21.6668,0.4185,1.0e-04,,,5.5
9956,30.57,25.2633,22.1935,21.2683,0.4314,1.0e-04,,,5.5
9957,32.06,26.5902,22.5794,21.4053,0.4336,1.0e-04,,,5.5
9958,31.79,26.4051,22.1431,21.4980,0.4258,1.0e-04,,,5.5
9959,31.86,26.5582,21.6811,21.4524,0.4074,1.0e-04,,,5.5
9960,31.68,26.1824,22.7046,21.5164,0.4399,1.0e-04,31.53,0.22,5.5
9961,32.56,26.9449,21.4861,21.2925,0.4393,1.0e-04,,,5.5
9962,32.18,26.6918,21.2479,20.9983,0.4380,1.0e-04,,,5.5
9963,32.17,26.7230,21.2024,21.0848,0.4296,1.0e-04,,,5.5
9964,30.14,24.8211,20.3697,20.5153,0.4222,1.0e-04,,,5.5
9965,31.58,26.2219,19.9365,20.4022,0.4341,1.0e-04,,,5.5
9966,30.89,25.6070,21.4143,21.1172,0.4118,1.0e-04,,,5.5
9967,33.04,27.6516,21.2219,21.2136,0.4062,1.0e-04,,,5.5
9968,30.29,24.8504,23.2959,21.8657,0.4497,1.0e-04,,,5.5
9969,32.63,27.1895,21.6450,20.8184,0.4363,1.0e-04,,,5.5
9970,31.13,25.7480,22.7460,21.3388,0.4211,1.0e-04,31.63,0.24,5.5
9971,31.52,25.9348,20.5818,21.1486,0.4631,1.0e-04,,,5.5
9972,31.97,26.4613,21.7912,21.1628,0.4415,1.0e-04,,,5.5
9973,31.67,26.0750,21.6299,21.0947,0.4475,1.0e-04,,,5.5
9974,31.75,26.0973,21.5522,21.2571,0.4529,1.0e-04,,,5.5
9975,31.78,26.0043,21.1667,21.0885,0.4547,1.0e-04,,,5.5
9976,31.61,25.8277,20.9421,21.0581,0.4709,1.0e-04,,,5.5
9977,31.83,26.2078,21.6909,20.7726,0.4475,1.0e-04,,,5.5
9978,32.23,26.4762,20.9411,20.7364,0.4606,1.0e-04,,,5.5
9979,32.27,26.5180,21.0051,20.9603,0.4659,1.0e-04,,,5.5
9980,30.15,24.5836,20.8189,20.7455,0.4571,1.0e-04,32.58,0.29,5.5
9981,31.13,25.3480,22.1561,21.0058,0.4684,1.0e-04,,,5.5
9982,31.96,26.2875,20.1288,20.9320,0.4637,1.0e-04,,,5.5
9983,31.71,25.9023,21.4945,20.9479,0.4733,1.0e-04,,,5.5
9984,30.96,25.2535,20.3980,20.8065,0.4728,1.0e-04,,,5.5
9985,31.64,25.6789,21.1449,20.9875,0.4862,1.0e-04,,,5.5
9986,31.66,25.7953,20.7313,20.7218,0.4849,1.0e-04,,,5.5
9987,32.93,26.8621,19.7830,20.5239,0.4900,1.0e-04,,,5.5
9988,31.00,25.1406,20.9781,20.8528,0.4798,1.0e-04,,,5.5
